TRUEFX:EURGBP,2025-03-02T21:01:00+00:00,0.82404,0.82878,0.82404,0.8241
TRUEFX:EURGBP,2025-03-02T21:02:00+00:00,0.82394,0.82394,0.82394,0.82394
TRUEFX:EURGBP,2025-03-02T21:03:00+00:00,0.82953,0.82953,0.82391,0.82517
TRUEFX:EURGBP,2025-03-02T21:04:00+00:00,0.82842,0.82842,0.82551,0.82794
TRUEFX:EURGBP,2025-03-02T21:05:00+00:00,0.82597,0.82768,0.82595,0.82608
TRUEFX:EURGBP,2025-03-02T21:06:00+00:00,0.82595,0.82844,0.82433,0.82485
TRUEFX:EURGBP,2025-03-02T21:07:00+00:00,0.82753,0.82837,0.82427,0.82834
TRUEFX:EURGBP,2025-03-02T21:08:00+00:00,0.82446,0.82446,0.82446,0.82446
TRUEFX:EURGBP,2025-03-02T21:10:00+00:00,0.82881,0.82881,0.82416,0.82418
TRUEFX:EURGBP,2025-03-02T21:12:00+00:00,0.82344,0.82961,0.82344,0.82371
TRUEFX:EURGBP,2025-03-02T21:14:00+00:00,0.82912,0.82912,0.82475,0.82884
TRUEFX:EURGBP,2025-03-02T21:15:00+00:00,0.82883,0.82883,0.82883,0.82883
TRUEFX:EURGBP,2025-03-02T21:18:00+00:00,0.82506,0.82848,0.8248,0.82848
TRUEFX:EURGBP,2025-03-02T21:19:00+00:00,0.82809,0.82809,0.82809,0.82809
TRUEFX:EURGBP,2025-03-02T21:20:00+00:00,0.82809,0.82809,0.82809,0.82809
TRUEFX:EURGBP,2025-03-02T21:22:00+00:00,0.82531,0.82531,0.82531,0.82531
TRUEFX:EURGBP,2025-03-02T21:24:00+00:00,0.8248,0.82573,0.8248,0.82573
TRUEFX:EURGBP,2025-03-02T21:25:00+00:00,0.82568,0.82821,0.82568,0.82821
TRUEFX:EURGBP,2025-03-02T21:26:00+00:00,0.82813,0.82817,0.82813,0.82817
TRUEFX:EURGBP,2025-03-02T21:27:00+00:00,0.82585,0.82822,0.82585,0.82822
TRUEFX:EURGBP,2025-03-02T21:28:00+00:00,0.82585,0.82819,0.82585,0.82819
TRUEFX:EURGBP,2025-03-02T21:29:00+00:00,0.82819,0.82819,0.82819,0.82819
TRUEFX:EURGBP,2025-03-02T21:30:00+00:00,0.82742,0.8288,0.82742,0.8288
TRUEFX:EURGBP,2025-03-02T21:31:00+00:00,0.82879,0.82879,0.82434,0.82876
TRUEFX:EURGBP,2025-03-02T21:32:00+00:00,0.82876,0.82876,0.82465,0.82465
TRUEFX:EURGBP,2025-03-02T21:33:00+00:00,0.8279,0.82818,0.82532,0.82816
TRUEFX:EURGBP,2025-03-02T21:34:00+00:00,0.82816,0.82816,0.82816,0.82816
TRUEFX:EURGBP,2025-03-02T21:35:00+00:00,0.82811,0.82811,0.82811,0.82811
TRUEFX:EURGBP,2025-03-02T21:37:00+00:00,0.82811,0.82811,0.82811,0.82811
TRUEFX:EURGBP,2025-03-02T21:38:00+00:00,0.82816,0.82816,0.82816,0.82816
TRUEFX:EURGBP,2025-03-02T21:39:00+00:00,0.82516,0.82516,0.82516,0.82516
TRUEFX:EURGBP,2025-03-02T21:40:00+00:00,0.82546,0.82778,0.82518,0.82518
TRUEFX:EURGBP,2025-03-02T21:41:00+00:00,0.82784,0.82784,0.82524,0.82524
TRUEFX:EURGBP,2025-03-02T21:42:00+00:00,0.82766,0.82766,0.82763,0.82763
TRUEFX:EURGBP,2025-03-02T21:43:00+00:00,0.82575,0.82764,0.82558,0.82568
